"quarter3","total_wage","ID"
"413","9936629","2103323"
"123","1724082","2103324"
"3677","143816410","2103325"
"3503","225658940","2103326"
"9586","248913158","2103327"
"5281","164597718","2103328"
"926","14935132","2103329"
"4331","212115796","2103330"
"8643","261309766","2103331"
"8141","480639716","2103332"
"383","13483342","2103333"
"87","2077136","2103334"
"12","327721","2103335"
"15","411764","2103336"
"40","2038649","2103337"
"2344","191625146","2103338"
"39","716213","2103339"
"19","1058974","2103340"
"385","13542877","2103341"
"383","13483342","2103342"
"12","327721","2103343"
"36","214605","2103344"
"39","716213","2103345"
"385","13542877","2103346"
"2348","191743407","2103347"
"19","1058974","2103348"
"6978","201513311","2103349"
"306","4708792","2103350"
"23","734370","2103351"
"10","458002","2103352"
"3866","122101240","2103353"
"237","3993779","2103354"
"62","2203122","2103355"
"567","18543644","2103356"
"276","7018598","2103357"
"829","28337303","2103358"
"12","414625","2103359"
"21","1116677","2103360"
"241","3491134","2103361"
"569","18638229","2103362"
"4145","127313255","2103363"
"21","1116677","2103364"
"1066","32331082","2103365"
"434","10777532","2103366"
"105","1670578","2103367"
"307","4716672","2103368"
"306","4708792","2103369"
"3866","122101240","2103370"
"434","10777532","2103371"
"567","18543644","2103372"
"264","4935608","2103373"
"829","28337303","2103374"
"307","4716672","2103375"
"434","10777532","2103376"
"21","1116677","2103377"
"4145","127313255","2103378"
"569","18638229","2103379"
"1066","32331082","2103380"
"685","13140794","2103381"
"31","1239657","2103382"
"36","347972","2103383"
"225","4768051","2103384"
"8","134557","2103385"
"7","212888","2103386"
"36","556236","2103387"
"6","171024","2103388"
"225","4768051","2103389"
"44","690793","2103390"
"110","1325234","2103391"
"35","1268177","2103392"
"31","1239657","2103393"
"225","4768051","2103394"
"110","1325234","2103395"
"36","556236","2103396"
"35","1268177","2103397"
"110","1325234","2103398"
"225","4768051","2103399"
"44","690793","2103400"
"17339","514449284","2103401"
"108","1564797","2103402"
"2279","39021629","2103403"
"1566","73713813","2103404"
"335","6542282","2103405"
"587","15712289","2103406"
"400","7663818","2103407"
"483","13464189","2103408"
"404","6901237","2103409"
"240","3720512","2103410"
"2170","53303604","2103411"
"144","3745777","2103412"
"35","1449328","2103413"
"336","6702072","2103414"
"848","22263626","2103415"
"1454","23417217","2103416"
"1983","82679098","2103417"
"2757","69015893","2103418"
"416","4428772","2103419"
"574","23233432","2103420"
"286","2843619","2103421"
"3220","93431297","2103422"
"2834","48943469","2103423"
"381","10065615","2103424"
"1566","73713813","2103425"
"2279","39021629","2103426"
"654","11720491","2103427"
"335","6542282","2103428"
"574","23233432","2103429"
"400","7663818","2103430"
"483","13464189","2103431"
"1016","15568735","2103432"
"2170","53303604","2103433"
"144","3745777","2103434"
"2679","46685447","2103435"
"144","3745777","2103436"
"574","23233432","2103437"
"352","7292972","2103438"
"1364","22236007","2103439"
"848","22263626","2103440"
"1603","75062892","2103441"
"2757","69015893","2103442"
"20735","587835166","2103443"
"495","11208966","2103444"
"116","2083183","2103445"
"1503","27115119","2103446"
"25","1432681","2103447"
"3027","78654426","2103448"
"479","16402278","2103449"
"334","10087806","2103450"
"241","5149393","2103451"
"3665","116725367","2103452"
"148","3324769","2103453"
"322","9496552","2103454"
"224","5466126","2103455"
"272","9291346","2103456"
"11","191094","2103457"
"21","336825","2103458"
"3512","100342335","2103459"
"231","5200285","2103460"
"95","1400848","2103461"
"160","9100179","2103462"
"400","7383159","2103463"
"482","15629624","2103464"
"865","19111330","2103465"
"3823","119400565","2103466"
"3818","93121559","2103467"
"983","29118480","2103468"
"3991","116744613","2103469"
"723","13577253","2103470"
"1065","30625358","2103471"
"3391","118590946","2103472"
"1776","32741979","2103473"
"784","17642899","2103474"
"72","1244072","2103475"
"44","855847","2103476"
"116","2083183","2103477"
"1503","27115119","2103478"
"3027","78654426","2103479"
"1065","30625358","2103480"
"241","5149393","2103481"
"3665","116725367","2103482"
"548","10707928","2103483"
"272","9291346","2103484"
"37","612584","2103485"
"3512","100342335","2103486"
"231","5200285","2103487"
"95","1400848","2103488"
"792","17778296","2103489"
"1744","32264512","2103490"
"29","477187","2103491"
"231","5200285","2103492"
"95","1400848","2103493"
"1065","30625358","2103494"
"756","24946343","2103495"
"3818","93121559","2103496"
"3706","117482512","2103497"
"132","2771289","2103498"
"3991","116744613","2103499"
"224","7158667","2103500"
"3","36757","2103501"
"40","1617598","2103502"
"71","2554104","2103503"
"8","217278","2103504"
"2","77884","2103505"
"10","318491","2103506"
"43","836169","2103507"
"121","4690425","2103508"
"6","122665","2103509"
"121","4690425","2103510"
"121","4690425","2103511"
"7","243492","2103512"
"43","836169","2103513"
"14321","366879868","2103514"
"390","7160573","2103515"
"80","1614520","2103516"
"18","194444","2103517"
"3660","92041841","2103518"
"425","7945971","2103519"
"7","132138","2103520"
"368","7886564","2103521"
"872","30783787","2103522"
"115","3846091","2103523"
"138","2445309","2103524"
"539","6896676","2103525"
"1017","25168273","2103526"
"347","6591510","2103527"
"207","4833592","2103528"
"37","675444","2103529"
"199","3623011","2103530"
"139","2275886","2103531"
"59","1223133","2103532"
"1732","86969393","2103533"
"314","5281639","2103534"
"33","965954","2103535"
"370","8342262","2103536"
"1982","39430483","2103537"
"1382","31149825","2103538"
"559","11945414","2103539"
"1338","25827142","2103540"
"2604","117753180","2103541"
"751","10128754","2103542"
"820","18029370","2103543"
"185","2390017","2103544"
"590","10394325","2103545"
"4070","98733266","2103546"
"192","2631596","2103547"
"394","7208971","2103548"
"80","1614520","2103549"
"21","288949","2103550"
"3660","92041841","2103551"
"870","12577036","2103552"
"140","1798626","2103553"
"368","7886564","2103554"
"820","18029370","2103555"
"138","2445309","2103556"
"1017","25168273","2103557"
"347","6591510","2103558"
"199","3623011","2103559"
"198","3474342","2103560"
"1732","86969393","2103561"
"314","5281639","2103562"
"1902","37943078","2103563"
"394","7208971","2103564"
"3798","94487150","2103565"
"314","5281639","2103566"
"820","18029370","2103567"
"916","18556783","2103568"
"559","11945414","2103569"
"1271","29787268","2103570"
"616","7958041","2103571"
"2604","117753180","2103572"
"1904","47711054","2103573"
"120","2456631","2103574"
"500","22693051","2103575"
"91","2794170","2103576"
"41","583151","2103577"
"51","910010","2103578"
"231","3641698","2103579"
"2","111260","2103580"
"2776","88599162","2103581"
"23","481632","2103582"
"58","1087950","2103583"
"738","12644115","2103584"
"551","23603061","2103585"
"321","7038513","2103586"
"321","7038513","2103587"
"51","910010","2103588"
"231","3641698","2103589"
"56","1087950","2103590"
"231","3641698","2103591"
"321","7038513","2103592"
"411","7139037","2103593"
"551","23603061","2103594"
"114","2098369","2103595"
"4","111854","2103596"
"5413","126941541","2103597"
"131","2113433","2103598"
"27","608879","2103599"
"245","5570363","2103600"
"409","5506635","2103601"
"132","3120598","2103602"
"92","1412678","2103603"
"418","8198866","2103604"
"91","2220301","2103605"
"255","4042214","2103606"
"737","11063188","2103607"
"281","6775899","2103608"
"97","2316776","2103609"
"705","14253210","2103610"
"160","3755585","2103611"
"167","2194586","2103612"
"97","1516264","2103613"
"144","2340587","2103614"
"19","288949","2103615"
"245","5570363","2103616"
"160","3755585","2103617"
"409","5506635","2103618"
"92","1412678","2103619"
"418","8198866","2103620"
"236","3753265","2103621"
"160","3755585","2103622"
"97","2316776","2103623"
"281","6775899","2103624"
"663","10125630","2103625"
"705","14253210","2103626"
"6890","190128904","2103627"
"384","7071486","2103628"
"67","1227912","2103629"
"682","10748048","2103630"
"85","2036392","2103631"
"17","654239","2103632"
"125","2288986","2103633"
"463","5527047","2103634"
"570","18893033","2103635"
"34","1129843","2103636"
"68","1416524","2103637"
"59","1223133","2103638"
"1257","77650280","2103639"
"9","262767","2103640"
"256","5640329","2103641"
"1030","93956083","2103642"
"607","19318032","2103643"
"270","5082271","2103644"
"494","10748860","2103645"
"1342","79686672","2103646"
"675","8759125","2103647"
"318","6676106","2103648"
"484","8819547","2103649"
"1003","16240543","2103650"
"388","7119884","2103651"
"67","1227912","2103652"
"682","10748048","2103653"
"540","6588412","2103654"
"318","6676106","2103655"
"125","2288986","2103656"
"570","18893033","2103657"
"68","1416524","2103658"
"1257","77650280","2103659"
"388","7119884","2103660"
"807","13037034","2103661"
"318","6676106","2103662"
"408","9100970","2103663"
"270","5082271","2103664"
"570","18893033","2103665"
"540","6588412","2103666"
"1342","79686672","2103667"
"18588","436519609","2103668"
"62","690313","2103669"
"512","7112831","2103670"
"356","5197823","2103671"
"518","6762827","2103672"
"681","10560009","2103673"
"54","676105","2103674"
"3441","93834010","2103675"
"93","2015249","2103676"
"90","5010620","2103677"
"865","25349899","2103678"
"883","27656664","2103679"
"634","12531012","2103680"
"25","491313","2103681"
"166","2322730","2103682"
"33","400504","2103683"
"546","10344547","2103684"
"219","5312842","2103685"
"71","2845150","2103686"
"1633","39914831","2103687"
"1873","43770810","2103688"
"87","3338800","2103689"
"107","1535143","2103690"
"501","11143159","2103691"
"707","19187009","2103692"
"601","8400129","2103693"
"1781","38308816","2103694"
"809","15702626","2103695"
"2756","71427474","2103696"
"676","12951625","2103697"
"922","18440635","2103698"
"955","15861433","2103699"
"3808","83651639","2103700"
"5396","144238803","2103701"
"126","3613388","2103702"
"566","7788936","2103703"
"356","5197823","2103704"
"2163","46744385","2103705"
"692","10709893","2103706"
"3441","93834010","2103707"
"42","420613","2103708"
"596","8337795","2103709"
"634","12531012","2103710"
"865","25349899","2103711"
"922","18440635","2103712"
"25","491313","2103713"
"320","4621122","2103714"
"166","2322730","2103715"
"345","11244799","2103716"
"1873","43770810","2103717"
"415","14124971","2103718"
"5028","138896473","2103719"
"518","6762827","2103720"
"922","18440635","2103721"
"684","13767153","2103722"
"1601","35426553","2103723"
"35","611193","2103724"
"634","12531012","2103725"
"76","1019259","2103726"
"2756","71427474","2103727"
"420","7492373","2103728"
"954","14284476","2103729"
"463","8181166","2103730"
"17","201205","2103731"
"51","758529","2103732"
"27","448380","2103733"
"463","8181166","2103734"
"51","758529","2103735"
"463","8181166","2103736"
"17","201205","2103737"
"463","8181166","2103738"
"27","448380","2103739"
"9109","230259141","2103740"
"49","589652","2103741"
"455","6237867","2103742"
"232","2946222","2103743"
"8","122968","2103744"
"1863","63773224","2103745"
"5","24456","2103746"
"840","24971586","2103747"
"8","145753","2103748"
"10","206742","2103749"
"23","308402","2103750"
"82","1223105","2103751"
"308","6586675","2103752"
"15","350193","2103753"
"103","1479763","2103754"
"44","559005","2103755"
"475","6564489","2103756"
"1573","35213580","2103757"
"58","852632","2103758"
"316","6732428","2103759"
"109","1215187","2103760"
"200","5582398","2103761"
"136","1837425","2103762"
"2536","59156465","2103763"
"3735","112828205","2103764"
"455","6237867","2103765"
"1081","25598354","2103766"
"8","122968","2103767"
"1863","63773224","2103768"
"579","8075085","2103769"
"840","24971586","2103770"
"136","1837425","2103771"
"10","206742","2103772"
"154","2166909","2103773"
"23","308402","2103774"
"11","112885","2103775"
"38","691940","2103776"
"308","6586675","2103777"
"39","522859","2103778"
"3449","108785669","2103779"
"232","2946222","2103780"
"136","1837425","2103781"
"42","673626","2103782"
"1393","32331317","2103783"
"20","326622","2103784"
"16","179006","2103785"
"316","6732428","2103786"
"5009","117386560","2103787"
"1019","20352505","2103788"
"865","27263736","2103789"
"546","11502579","2103790"
"443","8859844","2103791"
"1438","35087335","2103792"
"66","2864981","2103793"
"45","752327","2103794"
"2303","62351071","2103795"
"549","11541504","2103796"
"483","9650186","2103797"
"1023","20433556","2103798"
"1019","20352505","2103799"
"546","11502579","2103800"
"483","9650186","2103801"
"1438","35087335","2103802"
"1020","20402523","2103803"
"483","9650186","2103804"
"546","11502579","2103805"
"2303","62351071","2103806"
"2140","44527795","2103807"
"483","10789933","2103808"
"526","11475779","2103809"
"481","8166837","2103810"
"895","19240289","2103811"
"885","19077549","2103812"
"483","10789933","2103813"
"850","21368606","2103814"
"219","5312842","2103815"
"62","936917","2103816"
"366","11560535","2103817"
"74","1393158","2103818"
"62","936917","2103819"
"258","6468238","2103820"
"53","647704","2103821"
"19","157564","2103822"
"258","6468238","2103823"
"62","936917","2103824"
"258","6468238","2103825"
"25","476944","2103826"
"62","936917","2103827"
"106","1200658","2103828"
"7","34388","2103829"
"3","23355","2103830"
"5","104243","2103831"
"24","188795","2103832"
"3","23355","2103833"
"30","370425","2103834"
"30","370425","2103835"
"7","34388","2103836"
"3","23355","2103837"
"30","370425","2103838"
"7","34388","2103839"
"3","23355","2103840"
"10724","167267552","2103841"
"555","9755644","2103842"
"233","3580694","2103843"
"19","161103","2103844"
"734","9411127","2103845"
"5","45099","2103846"
"107","2026426","2103847"
"97","961478","2103848"
"418","7173026","2103849"
"10","82810","2103850"
"25","314500","2103851"
"137","1561048","2103852"
"1040","14418933","2103853"
"63","684276","2103854"
"351","4843771","2103855"
"761","12742274","2103856"
"320","7936422","2103857"
"689","10205954","2103858"
"160","1984177","2103859"
"276","3266517","2103860"
"29","332231","2103861"
"948","14997562","2103862"
"41","572274","2103863"
"104","1122607","2103864"
"90","1545590","2103865"
"10","132949","2103866"
"310","5444401","2103867"
"1428","25159369","2103868"
"47","1225630","2103869"
"18","245418","2103870"
"333","5548940","2103871"
"31","312046","2103872"
"1242","20512746","2103873"
"767","11468582","2103874"
"692","8860193","2103875"
"997","14895563","2103876"
"2189","37901643","2103877"
"131","1782818","2103878"
"2645","42056218","2103879"
"47","462169","2103880"
"585","8847249","2103881"
"1381","19225532","2103882"
"674","11436405","2103883"
